NroCliente,EstadoCuenta,Edad,Genero,NroDependientes,NivelEducativo,EstadoCivil,IngresosAnual,TipoTarjeta,Antiguedad,NroProductosBanco,MesesInactivos_Ult_Año,Reclamos_Ult_año,CupoMax,Transacciones_Ult_año
715590258,1,45,0,4,2,4,3,1,36,1,1,3,3918.0,69
714241083,1,49,0,1,5,2,1,1,39,1,1,3,5455.0,58
708416433,0,41,0,1,4,4,2,1,36,4,3,2,2372.0,41
779183958,0,45,0,2,5,4,2,1,33,1,3,4,1492.0,38
709061658,1,44,0,1,5,4,2,1,31,2,2,3,1550.0,87
717384183,1,58,0,3,5,4,2,1,53,1,3,1,2669.0,79
778921908,1,42,1,4,3,4,4,1,23,2,3,1,3311.0,80
714745608,1,51,0,4,4,4,2,1,33,2,4,3,3068.0,71
709200633,1,55,0,1,5,4,1,1,49,1,4,3,2721.0,73
714714558,1,37,0,2,2,4,3,1,27,1,3,2,3050.0,75
801363633,1,60,0,2,5,2,1,1,54,1,2,2,3356.0,81
778847808,1,42,0,4,5,2,3,1,23,1,2,3,2647.0,82
713015433,1,50,0,4,1,2,2,1,36,2,4,3,2407.0,71
711666708,0,52,0,2,4,2,1,1,39,1,3,4,2233.0,50
809631483,1,42,1,3,6,1,5,1,37,1,1,3,32106.0,83
808967883,1,48,0,4,1,2,2,1,43,1,1,0,2089.0,76
710532258,1,48,0,3,4,3,2,1,36,1,1,1,2185.0,83
812235108,1,44,0,2,5,1,2,1,39,2,3,3,4057.0,58
817293258,1,44,0,4,3,2,3,1,27,1,1,2,3183.0,63
714695883,1,45,0,5,2,1,2,1,36,1,2,3,2699.0,75
738062658,1,57,1,3,5,4,5,1,50,2,3,3,17096.0,62
709518858,1,50,0,2,5,2,2,1,38,1,1,1,2897.0,87
819634233,0,46,0,2,5,1,2,1,40,5,2,2,6568.0,33
711272058,1,40,0,4,5,2,1,1,28,1,3,3,1622.0,71
716262708,1,51,0,2,3,4,2,1,36,1,3,2,1438.3,71
708928008,1,34,0,2,4,4,3,1,36,2,3,1,1677.0,87
765755283,1,48,0,2,5,2,1,1,41,1,1,3,7884.0,74
711922158,1,57,0,2,5,2,2,1,45,1,3,3,1860.0,62
773177358,1,48,0,3,5,2,1,1,41,1,2,2,8074.0,93
779638983,1,47,0,4,5,2,2,1,30,2,3,3,2124.0,83
708723858,1,48,0,4,5,4,2,1,37,1,1,3,3413.0,67
712184133,1,41,0,5,5,2,2,1,24,2,3,3,2178.0,80
709948233,1,47,0,3,2,4,1,1,35,1,4,3,2446.0,87
709415583,1,37,0,2,1,4,2,1,21,1,1,1,3967.0,66
714005508,1,45,0,4,5,2,1,1,36,2,2,2,4146.0,64
712407033,1,26,0,0,2,1,1,2,13,1,2,3,34516.0,59
716333283,1,58,0,0,1,1,2,1,52,1,2,2,1869.0,80
715534083,1,46,0,2,3,4,1,1,33,2,3,1,2168.0,73
789492558,1,49,0,2,3,2,2,1,40,1,2,1,2096.0,82
770929383,1,41,1,2,5,4,4,1,28,2,1,1,7293.0,82
708890133,1,46,0,4,3,2,1,1,35,2,2,2,1438.3,74
788595183,1,42,1,2,5,4,3,1,36,1,1,3,1438.3,80
713167383,1,57,0,3,4,4,2,1,46,1,2,2,2298.0,81
717704433,1,48,0,4,1,4,1,1,37,1,2,1,3829.0,85
718590183,1,58,0,3,7,2,2,1,47,1,3,3,1517.0,69
719019483,1,46,0,2,3,1,2,2,36,2,3,1,13427.0,63
710401458,1,53,1,3,1,2,5,1,40,2,2,3,16747.0,76
720783558,1,58,0,1,5,2,1,1,48,2,3,1,9926.0,73
772364358,1,54,0,2,4,1,2,1,44,1,1,1,2691.0,80
719868183,0,42,0,3,4,2,3,1,30,5,3,2,1456.0,42
709388058,1,43,0,4,5,4,2,1,34,2,3,2,2005.0,80
717004533,1,35,0,3,4,2,2,1,36,2,3,0,4790.0,81
714969183,1,46,0,2,1,2,2,1,36,2,3,1,3123.0,76
720837708,1,42,0,3,3,1,2,1,28,1,2,3,5471.0,94
759947433,1,53,1,3,5,2,6,1,46,1,2,2,13670.0,81
767404083,0,52,1,2,5,4,4,1,45,2,3,3,3460.0,47
781926633,1,48,1,2,2,2,3,1,42,1,3,3,3202.0,88
772127508,0,31,0,1,2,2,2,1,20,6,2,2,1438.3,49
720518283,1,50,1,2,6,4,4,1,36,1,3,2,2296.0,77
715380483,1,54,0,5,1,4,2,1,49,2,3,2,1476.0,75
789296133,1,35,0,3,7,4,1,1,24,1,1,3,12287.0,65
711029358,1,41,0,4,1,4,2,1,36,2,3,2,2470.0,61
712615008,1,46,1,2,5,1,6,1,34,1,3,2,24431.0,66
816826008,1,41,1,4,1,2,2,1,36,1,1,2,1950.0,84
715488483,1,49,0,4,5,2,2,1,36,1,3,1,6615.0,75
717759783,1,47,0,4,1,4,1,1,34,1,3,2,5756.0,72
796083783,0,55,0,2,3,4,1,1,49,1,0,6,1438.3,57
709925733,1,32,0,0,1,4,2,1,22,1,3,2,1438.3,80
715309083,1,50,0,2,5,2,2,1,36,2,3,2,1912.0,87
778441533,0,45,0,4,4,4,1,1,26,6,2,2,4549.0,34
715891533,1,45,0,4,5,1,2,1,33,1,2,1,1979.0,84
788848458,1,40,0,5,1,2,3,1,24,1,1,2,2803.0,71
708399858,1,45,0,3,4,2,2,1,35,2,2,1,2548.0,77
711944733,1,45,0,2,4,2,2,1,36,1,2,2,1457.0,93
712683633,0,32,0,0,1,2,2,1,36,5,3,3,1438.3,37
785487783,1,59,0,1,5,4,3,1,53,2,2,0,1980.0,96
718951683,1,48,0,2,5,2,2,1,35,2,3,1,2216.0,83
718329183,1,57,0,3,5,3,3,1,47,1,3,2,4262.0,75
788960658,1,42,0,2,2,2,2,1,28,1,2,3,2573.0,88
713120433,1,55,0,2,4,2,3,1,42,2,2,3,5431.0,82
720980958,1,43,0,5,2,2,2,1,30,1,3,2,3092.0,87
709606158,1,37,0,2,5,2,2,1,31,1,3,3,2984.0,86
714168183,1,48,0,2,2,2,1,1,38,1,3,3,2186.0,77
712524858,1,34,1,1,5,4,2,1,28,1,6,3,2669.0,74
815072283,1,50,0,3,5,2,2,1,45,1,3,1,1789.0,75
715980258,1,36,0,1,7,4,2,1,25,1,2,3,2835.0,77
788715483,1,44,0,5,5,4,2,1,28,2,2,2,1558.0,86
809276808,1,47,1,4,5,4,5,1,42,1,1,3,7299.0,83
708885558,0,56,0,1,4,4,2,1,48,1,5,2,3556.0,45
789373683,1,45,0,3,5,2,2,1,35,1,2,2,1438.3,70
714216858,1,35,0,2,1,4,1,1,36,2,1,2,1507.0,85
719150658,0,51,0,2,5,2,1,1,34,2,3,2,7551.0,46
712302783,1,38,0,2,2,4,2,1,25,2,3,1,2468.0,76
799717458,1,42,0,3,1,2,2,1,36,2,3,3,2515.0,74
716354883,0,59,0,0,5,1,1,1,49,2,3,2,9076.0,53
719601708,1,45,1,3,3,4,4,1,35,1,1,2,10699.0,61
720150858,0,34,1,2,4,2,5,1,25,6,2,0,1439.0,44
824915208,1,44,0,3,7,2,1,1,40,2,1,1,7212.0,82
798777708,1,54,0,4,4,4,3,1,48,2,4,1,3089.0,75
805229133,1,46,1,3,1,1,5,1,41,1,2,2,11250.0,70
716365233,1,53,0,1,3,2,2,1,36,1,3,3,1665.0,75
796544133,1,54,1,1,3,4,6,1,48,1,3,1,2456.0,84
778143183,1,47,1,1,5,2,4,1,40,2,2,3,11773.0,58
717011958,1,43,0,4,5,4,3,1,23,2,1,1,1438.3,82
778264008,1,41,0,3,3,4,3,1,32,2,1,2,3104.0,77
789507408,1,48,0,3,3,1,1,1,40,2,6,1,2337.0,90
788842008,1,50,0,3,2,2,2,1,34,2,2,2,4060.0,87
714742758,1,42,0,4,2,4,2,1,24,2,2,2,3428.0,87
717742908,1,44,1,3,1,2,3,1,36,1,1,1,12967.0,74
712874433,1,45,1,3,1,4,2,1,36,2,1,0,2326.0,90
711092658,0,39,0,3,5,2,1,1,26,2,2,3,4376.0,52
720299283,1,46,1,3,2,2,4,1,33,2,2,1,12745.0,80
719237058,1,39,1,2,7,4,4,1,36,2,2,1,1790.0,96
719671383,1,40,0,3,2,1,2,1,30,2,3,2,2969.0,70
788290383,1,43,1,3,7,4,3,1,35,2,6,3,4970.0,83
779701983,1,49,0,3,5,4,3,1,32,1,3,3,5400.0,80
779247483,0,46,0,1,2,1,1,1,28,5,2,6,2069.0,55
767093133,1,52,0,2,1,2,1,1,45,2,2,1,3192.0,80
717979008,1,48,0,3,1,4,2,1,37,2,2,1,2105.0,81
712132383,1,44,1,4,3,4,5,1,34,2,2,3,1876.0,82
772306383,0,57,0,3,1,1,2,1,43,5,3,2,1462.0,42
714469008,1,40,0,2,1,4,3,1,29,1,3,3,2351.0,84
812446158,1,54,0,3,2,4,2,1,49,2,2,2,1719.0,65
779401233,1,47,0,4,2,4,3,1,36,1,1,0,1438.3,78
784994883,1,26,0,0,1,2,2,1,20,2,2,2,2516.0,75
721080183,1,33,0,1,5,4,3,1,20,2,2,3,4883.0,82
712572858,1,38,1,3,4,4,5,1,29,2,1,3,3413.0,45
719759733,0,59,0,0,1,4,3,1,52,2,4,3,1852.0,49
780371433,1,35,0,2,5,2,1,1,25,2,3,3,3339.0,83
822170733,0,45,0,4,3,4,2,1,41,6,3,2,3785.0,54
708224133,1,61,1,0,2,4,3,1,49,1,2,3,2228.0,71
719299533,0,55,0,1,1,1,2,1,36,2,3,2,3626.0,42
780633483,1,58,0,0,5,2,3,1,47,2,2,1,2194.0,81
771356508,1,41,0,5,5,2,2,1,28,2,3,1,2665.0,71
823629333,1,42,1,4,2,2,3,1,38,1,4,1,2444.0,50
712961658,1,45,0,4,2,2,2,1,32,1,1,1,3335.0,78
710464683,1,45,0,3,6,2,2,1,32,2,3,2,2726.0,89
716688183,0,51,0,1,4,2,2,1,43,4,3,3,1665.0,45
789082758,1,40,0,2,4,2,2,1,28,1,3,3,2734.0,90
709140858,1,57,0,2,3,4,2,1,47,1,3,1,1727.0,82
822127008,1,50,0,1,6,2,1,1,46,2,2,1,19349.0,79
720496158,1,53,1,0,1,4,4,1,42,1,2,0,13409.0,82
774588633,1,45,0,3,5,4,2,1,39,2,2,3,1438.3,84
788465583,1,42,0,3,3,4,3,1,35,2,3,3,6330.0,52
741517458,0,49,0,4,5,2,2,1,42,2,4,3,2575.0,40
709935708,1,55,0,1,1,2,3,1,43,2,1,2,3391.0,77
721112508,1,48,0,3,5,2,2,1,40,2,3,1,5298.0,80
720734583,1,44,0,2,6,2,2,1,32,1,3,3,2540.0,82
772286658,0,63,1,1,5,4,4,1,52,6,4,3,14324.0,56
807149058,1,48,0,5,1,2,2,1,43,1,1,3,2876.0,80
771045708,0,41,0,5,5,2,2,1,28,2,3,3,1504.0,51
711733308,1,45,0,2,2,4,2,1,36,2,2,2,1839.0,91
710518308,1,54,0,2,7,2,2,1,35,1,4,2,1685.0,85
716586408,1,48,0,3,5,1,2,1,36,1,1,3,4850.0,86
713152383,1,40,0,3,2,2,2,1,27,1,1,1,2840.0,82
771935283,1,47,0,4,5,4,3,1,36,1,2,1,2977.0,88
720460083,0,45,0,4,1,4,1,3,27,1,2,3,34516.0,42
825838908,1,39,0,1,2,4,2,1,35,1,5,1,1961.0,92
709082808,1,53,0,2,4,2,2,1,36,2,3,2,2156.0,95
710937783,1,53,0,0,2,2,3,1,40,1,3,3,2772.0,68
789540108,1,29,0,1,2,2,2,1,21,2,1,3,2832.0,75
709824633,1,44,0,4,4,4,2,1,35,2,5,3,1552.0,80
717874533,0,46,1,2,4,4,3,1,36,5,2,2,6362.0,51
712571883,1,40,1,3,5,3,2,2,36,1,3,2,11409.0,58
716926758,1,40,0,2,2,4,2,1,27,2,6,2,1965.0,91
716181858,1,42,0,2,2,2,3,1,29,1,2,2,1622.0,67
779613933,1,38,0,4,2,2,2,1,27,1,3,1,1736.0,86
712136058,0,54,0,2,3,4,1,1,36,1,3,3,8827.0,50
709678608,1,49,1,4,4,2,5,1,36,2,3,3,24256.0,69
714276408,0,52,0,3,2,4,3,1,36,2,3,3,1915.0,39
719953383,1,38,0,4,3,4,2,1,27,2,3,3,1438.3,79
718795083,1,44,0,2,5,2,1,1,26,2,1,3,2006.0,85
720503508,1,44,0,1,2,3,2,1,37,1,2,3,5594.0,75
770762133,1,52,0,3,4,2,1,1,38,2,1,2,3505.0,79
713555133,0,56,0,3,4,1,2,1,44,4,3,2,1667.0,40
711232608,0,47,0,5,4,4,2,1,36,2,3,2,1636.0,35
780322908,1,52,0,3,1,2,2,1,38,1,2,3,3281.0,67
708207783,1,50,0,3,4,4,2,1,42,1,3,2,1477.0,80
719590458,0,44,0,4,5,2,2,1,36,6,3,3,1905.0,46
778679883,1,39,1,2,5,4,4,1,19,1,2,1,6146.0,76
780230208,1,53,1,2,3,2,3,1,40,2,3,0,2672.0,75
827703258,1,42,1,4,4,2,4,1,38,2,2,2,13426.0,66
807379833,0,48,1,3,5,3,3,1,43,2,3,3,9104.0,34
711178383,1,47,1,2,6,2,5,1,35,1,3,1,30300.0,64
712203333,1,51,1,3,5,2,5,1,39,1,2,1,7088.0,76
709261383,1,56,0,3,5,2,3,1,36,2,3,2,1872.0,81
715829358,1,33,0,4,3,2,3,1,26,1,2,3,2874.0,88
713213133,1,36,1,2,5,4,3,1,36,2,2,1,6763.0,76
778860783,0,57,1,2,1,3,6,1,38,1,2,4,24379.0,41
779442783,1,39,0,1,5,4,2,1,21,1,2,1,2867.0,89
780008358,0,59,1,0,2,1,4,1,48,2,6,2,13172.0,47
721274208,0,41,0,2,4,4,2,1,36,4,3,3,2201.0,38
714076683,0,29,0,0,3,2,2,1,19,2,1,2,3261.0,54
788791383,1,39,0,3,4,2,3,1,21,1,2,1,5027.0,70
709459608,1,47,0,2,1,1,3,1,36,1,3,3,1811.0,87
711560058,1,49,1,1,4,2,4,1,36,2,3,2,2465.0,83
717657333,1,43,0,3,5,4,2,1,36,1,3,3,7584.0,65
812218908,0,46,0,2,1,2,2,1,36,2,3,2,4065.0,51
787482033,0,60,1,1,4,3,5,1,48,1,5,3,28930.0,27
779141658,1,48,1,4,5,2,5,1,33,1,3,2,4963.0,78
813810333,0,50,1,3,6,2,4,1,45,6,4,3,2049.0,54
789613083,1,47,1,3,2,3,4,1,41,2,3,3,1943.0,81
794540883,1,56,0,1,6,2,3,1,38,1,2,1,3485.0,87
811889808,1,43,1,3,5,2,5,1,38,3,5,1,23459.0,83
720509433,1,51,0,2,3,4,2,1,31,2,1,3,2306.0,70
715091208,1,42,1,3,4,2,5,1,36,2,3,3,18177.0,94
719269308,1,49,0,2,5,1,2,1,36,3,1,3,3252.0,90
718200333,1,47,0,3,2,4,2,1,41,3,3,0,2894.0,87
713487633,1,44,1,3,6,2,5,1,32,3,4,2,34516.0,91
789363408,1,44,1,3,4,2,6,2,34,3,1,2,34516.0,83
713916708,1,53,1,3,5,4,6,3,43,3,1,3,34516.0,98
823833483,1,41,1,3,5,4,3,1,37,3,3,2,7839.0,83
717756258,1,49,1,2,1,2,6,1,38,3,6,3,16494.0,84
712879158,1,49,1,1,4,2,4,3,36,2,2,3,6224.0,70
709474683,1,42,0,3,3,2,2,1,13,3,2,3,6078.0,95
772313358,1,50,1,3,4,4,5,1,39,3,3,2,21322.0,91
711856683,1,51,1,3,6,2,3,1,36,2,3,3,1590.0,80
718530258,1,52,0,3,2,3,2,1,36,3,1,2,1986.0,86
716288208,1,48,1,3,5,4,4,1,36,2,1,1,15618.0,77
718712583,1,44,1,2,2,2,5,1,33,3,1,1,34496.0,80
806432433,1,40,0,2,4,4,3,1,35,2,1,2,2544.0,88
720074583,1,42,1,1,5,1,5,1,36,2,1,2,4765.0,76
768848658,1,43,0,3,1,4,1,1,37,2,3,1,16583.0,87
709895508,1,42,1,3,5,2,2,1,36,2,2,1,6153.0,92
711542358,1,42,0,4,4,2,2,3,36,2,3,2,15987.0,88
718773333,1,51,0,4,1,4,2,1,40,3,2,2,5139.0,89
816832383,1,61,0,1,4,4,2,1,56,3,2,2,3421.0,75
714042108,1,59,1,0,2,4,3,1,36,3,2,2,11000.0,86
714664683,1,46,0,4,2,2,2,1,37,3,3,3,2490.0,91
713894358,1,51,1,2,6,1,5,3,46,2,3,2,34516.0,98
715436883,1,48,0,3,6,2,2,1,36,2,2,1,2490.0,86
715260558,1,44,0,4,4,4,3,1,36,3,2,2,2055.0,80
713664258,1,56,1,2,1,4,3,1,48,2,2,1,14344.0,85
713364783,1,42,0,1,6,4,2,1,28,3,3,0,3453.0,85
718078008,1,40,1,2,3,3,4,1,36,3,2,1,20304.0,85
798546408,1,61,0,1,3,4,2,1,55,2,3,2,8283.0,104
779018508,1,45,1,4,2,4,5,1,35,2,2,2,11318.0,93
802668333,0,49,1,2,5,4,5,1,43,2,3,3,2384.0,50
718320933,1,47,1,3,2,2,4,1,36,2,3,1,11919.0,96
789016983,1,45,0,3,4,2,2,1,32,2,5,1,2948.0,86
713907633,1,43,1,3,3,1,4,1,36,2,1,2,5397.0,84
708474333,1,42,1,3,5,2,4,1,29,3,3,1,12294.0,87
778894233,1,42,1,5,4,1,5,1,23,3,2,3,7253.0,83
717244683,1,43,0,3,3,2,1,1,36,3,3,3,21922.0,89
711410958,1,40,1,3,4,2,4,1,28,2,2,3,13452.0,69
799711833,1,50,0,3,3,2,1,1,44,2,1,3,24735.0,95
714047733,1,53,0,3,5,4,3,1,45,2,2,1,4942.0,85
710061783,0,49,1,1,5,2,3,1,40,6,1,4,14973.0,59
711082908,1,44,1,4,2,4,5,1,31,3,2,3,19719.0,97
721190358,1,49,1,4,1,1,5,1,29,2,2,2,29690.0,86
712760208,1,42,0,4,5,2,1,1,31,3,2,1,6751.0,93
751563933,1,43,0,3,4,2,2,1,36,3,3,2,9484.0,95
815498733,1,51,0,3,1,4,2,1,46,3,2,2,4333.0,85
718433508,1,40,0,3,2,1,2,1,30,2,5,2,2481.0,88
720935658,1,57,0,4,6,4,2,1,45,2,2,3,3059.0,89
714754533,1,51,1,0,7,4,6,4,44,3,2,3,34516.0,87
714713508,1,49,1,2,7,3,5,1,36,3,3,1,25178.0,87
715038033,1,61,1,1,5,4,2,1,54,3,3,1,7169.0,80
809169858,1,62,1,2,5,4,4,1,56,2,3,2,18224.0,93
718379358,1,39,1,1,1,4,5,2,28,3,1,3,34516.0,90
779456508,1,52,1,2,5,3,4,1,34,2,1,1,4813.0,91
708907833,1,38,0,1,4,4,1,1,27,2,2,2,24965.0,84
708693558,1,50,0,3,4,4,2,2,38,3,2,2,12569.0,95
718665933,1,43,1,3,1,3,6,1,30,3,1,2,34516.0,86
816073983,1,53,0,2,3,4,2,1,48,2,2,2,8259.0,88
715851333,1,42,1,4,4,2,4,1,27,2,3,2,13804.0,97
712884408,1,43,0,1,4,4,1,1,30,3,2,0,5700.0,95
715404783,1,43,0,4,5,2,2,1,35,3,3,0,6448.0,88
773356008,1,57,1,2,6,3,4,1,51,2,3,3,5479.0,86
789525408,1,50,0,0,2,2,2,1,42,3,4,2,3749.0,89
721212258,1,48,1,4,4,4,6,1,40,2,3,3,30210.0,88
719625933,1,41,1,3,5,2,6,1,36,2,2,1,5807.0,96
714304458,1,44,1,3,4,2,4,1,36,2,2,1,3605.0,78
819975183,1,44,0,4,3,4,3,2,39,2,1,3,17077.0,75
785515533,1,43,0,2,3,2,2,1,37,3,3,1,5380.0,93
720712533,1,51,1,3,5,2,5,3,36,2,1,3,34516.0,88
709861008,1,47,1,4,6,2,5,1,30,3,3,1,27720.0,89
713911233,1,47,0,3,7,4,3,2,39,3,2,1,18341.0,85
712580958,1,38,1,1,4,4,6,1,30,2,1,1,27712.0,91
719473458,1,46,1,3,4,4,3,1,42,3,2,1,8285.0,84
711764733,1,41,0,4,2,1,3,2,36,3,2,3,19704.0,81
794124708,1,47,1,2,5,1,5,1,41,2,2,2,21325.0,69
780707733,1,41,1,1,5,2,5,1,30,3,3,2,34516.0,87
780620883,1,49,0,2,2,4,3,1,37,2,1,3,7045.0,98
720849708,1,44,1,4,5,4,5,1,37,3,3,1,14388.0,85
789312033,0,48,0,4,6,4,2,1,38,3,3,3,3874.0,51
778742358,1,44,1,4,5,2,4,1,24,2,2,2,4752.0,76
719658858,1,50,0,4,7,2,1,2,36,3,2,1,34516.0,73
713425383,0,59,0,1,4,4,2,1,46,2,3,2,7484.0,56
770842833,0,49,0,3,4,2,1,2,36,2,3,3,34516.0,51
712029783,1,42,1,4,2,4,5,2,36,2,2,1,34516.0,93
718893333,1,52,1,3,5,2,4,1,36,3,3,2,18336.0,84
711203658,1,46,1,3,5,1,3,1,34,3,6,1,2259.0,88
718567758,1,41,1,1,3,2,3,1,32,3,4,2,10682.0,92
771719283,1,39,0,4,7,2,2,1,27,2,1,1,8587.0,92
717926358,1,46,0,2,5,4,2,1,30,3,1,0,5494.0,78
779751258,1,45,0,2,5,2,2,1,31,2,1,2,1946.0,82
774491958,1,53,1,3,4,4,4,1,47,2,1,3,6228.0,77
713428833,1,42,1,3,1,2,5,1,32,2,1,3,7537.0,90
714166833,1,44,0,3,5,4,2,2,34,3,3,2,13609.0,77
809464608,0,47,0,3,4,2,1,2,31,3,3,2,34516.0,42
789681708,1,46,1,3,2,2,4,3,33,3,1,3,34516.0,82
713102733,1,38,0,3,5,4,2,3,31,2,3,2,15987.0,94
715195383,1,46,0,3,5,3,2,1,36,3,2,2,2391.0,101
812408058,1,39,1,2,1,1,6,1,34,2,2,2,34516.0,92
787226508,1,47,1,2,3,4,4,1,41,2,3,3,20811.0,82
713537733,1,46,1,4,7,1,4,3,36,2,2,3,34516.0,95
715170183,1,45,1,2,5,2,3,1,36,2,1,3,3735.0,82
717109983,1,50,0,2,4,2,3,1,39,3,2,2,2275.0,83
713208033,1,43,0,3,4,2,2,1,36,2,3,0,7350.0,64
712788258,1,48,1,3,3,2,3,1,34,2,2,1,1913.0,80
758382183,1,50,0,3,5,1,2,1,43,2,3,3,4249.0,93
715469583,1,40,0,2,5,1,3,1,36,3,1,2,2136.0,88
709235058,1,46,1,4,3,2,3,2,36,3,2,2,18956.0,88
714786483,1,45,1,4,3,4,4,1,35,2,2,3,13445.0,82
713299758,1,53,1,1,4,4,2,1,36,3,3,3,8979.0,87
771912408,1,49,0,2,5,2,2,1,38,3,3,1,6674.0,92
721445658,1,52,0,2,6,4,2,1,34,3,3,3,6265.0,89
719787633,1,47,1,0,5,2,5,2,36,3,2,1,34516.0,92
713697933,1,47,1,2,2,4,5,1,36,3,2,2,34516.0,77
712208658,1,43,1,2,4,4,4,1,33,1,2,1,13165.0,95
708219108,1,49,1,3,3,3,5,1,38,2,3,3,9959.0,77
709065483,1,40,0,3,3,3,3,1,28,2,2,3,9243.0,82
715237683,1,53,0,4,5,4,2,1,44,1,1,3,4737.0,88
712925808,0,51,0,1,1,2,3,1,36,2,3,2,2710.0,60
788931558,1,46,1,2,4,4,3,1,32,1,2,2,2000.0,85
717521508,1,41,1,3,4,4,5,3,28,2,2,0,34516.0,87
713688933,1,42,0,0,1,2,2,1,28,1,1,1,8798.0,74
712405908,1,50,1,2,4,1,6,1,40,1,2,3,24670.0,76
789298833,1,51,1,2,2,3,5,1,40,1,2,3,23453.0,96
715729683,1,44,1,3,4,4,6,2,36,1,2,2,34516.0,76
717682233,1,49,1,4,2,2,4,1,36,1,2,2,6139.0,80
712266633,1,51,0,2,1,2,3,1,36,2,2,1,14800.0,94
719272458,1,53,0,5,5,4,3,1,41,2,1,3,9815.0,89
780769308,1,49,0,4,1,4,2,1,29,1,3,2,3919.0,85
721468533,1,59,1,1,5,4,1,1,36,1,5,2,12265.0,82
816615633,1,47,0,2,7,2,3,1,42,2,3,1,3256.0,89
720167508,1,50,1,3,2,4,5,1,35,1,2,1,19000.0,74
711152658,1,44,1,4,5,4,6,2,36,2,2,1,34516.0,86
771772083,1,48,1,4,5,2,4,1,37,2,1,1,13197.0,84
708419733,0,47,1,3,3,4,4,1,39,5,3,2,22599.0,55
709372608,1,43,1,4,2,2,4,1,31,1,1,2,23457.0,96
788907033,1,40,1,2,4,1,5,1,26,1,3,1,5238.0,73
711136008,1,41,1,4,5,4,5,1,33,1,1,3,31560.0,93
716691783,1,46,0,3,4,4,2,1,36,2,2,3,6218.0,84
812618883,1,47,1,2,4,3,1,2,42,1,2,2,34516.0,95
715908558,1,44,1,0,5,1,4,2,36,1,1,1,29572.0,88
718024908,1,52,0,2,5,1,2,1,40,2,1,3,2743.0,97
709558608,1,39,1,3,2,4,5,1,31,2,2,3,2844.0,73
824177733,1,53,0,2,4,4,2,1,49,1,2,3,9678.0,90
719784708,1,49,1,0,1,2,5,1,36,1,2,1,26882.0,89
717535083,1,52,0,2,6,2,2,1,40,2,2,1,5207.0,84
712453308,1,46,1,4,4,3,3,2,36,2,2,3,15034.0,84
721008933,1,44,0,2,5,3,3,1,36,1,1,2,3107.0,87
720859533,1,52,0,2,4,4,3,1,39,2,1,1,12214.0,105
789556533,1,52,1,4,5,2,5,1,45,2,2,3,23070.0,81
717656433,1,50,0,2,5,4,2,1,40,1,2,2,2167.0,83
792524358,1,55,1,3,4,4,5,3,49,2,1,3,34516.0,95
758211483,1,45,1,5,1,2,4,1,38,1,2,3,6895.0,85
801380808,0,44,1,2,7,2,5,1,38,1,2,1,25894.0,49
716329383,0,46,0,3,5,4,2,1,36,4,2,3,3138.0,56
716871633,1,49,1,1,2,4,6,1,38,2,2,3,12055.0,93
718491708,1,53,0,2,3,4,1,1,38,2,3,3,16592.0,89
787502883,1,60,0,1,7,4,1,2,48,1,2,1,34516.0,98
715183308,1,47,1,3,6,1,1,2,38,2,1,2,33184.0,93
713872833,1,54,0,2,5,4,3,1,41,2,1,3,10753.0,80
708535158,1,39,1,2,6,1,5,1,29,1,1,3,9959.0,86
711658758,1,46,0,3,2,2,2,1,35,6,5,1,2069.0,82
717248583,1,43,0,3,3,2,2,2,34,4,2,2,11362.0,88
713087958,1,53,1,4,4,3,6,1,36,3,3,2,34516.0,85
721495458,1,44,1,3,5,2,4,1,32,2,1,1,20001.0,96
786097158,1,48,1,2,4,2,3,1,42,2,3,2,8786.0,92
712219083,1,41,1,3,2,4,5,1,28,1,3,3,7142.0,83
715327683,0,45,0,4,6,4,2,1,36,1,3,3,4477.0,55
715624533,1,41,0,3,1,1,3,1,30,1,2,3,5357.0,97
715599633,1,51,1,1,3,2,5,2,38,2,3,2,34516.0,89
718958583,0,44,1,4,6,4,5,1,36,5,3,2,2367.0,59
717397983,1,39,1,2,2,4,4,1,29,2,2,3,23402.0,98
715037133,1,40,1,3,7,1,2,1,36,1,1,3,4587.0,83
818767458,1,41,1,3,5,2,6,1,36,2,3,2,6565.0,97
778863258,0,46,0,4,1,2,1,1,27,1,2,3,6030.0,62
712075083,0,50,1,4,4,4,6,1,41,4,3,3,6982.0,50
711963183,1,50,1,3,2,2,2,1,36,2,3,3,5128.0,98
720903258,0,48,1,3,1,1,4,1,28,2,2,1,9405.0,47
772404633,1,49,1,2,5,2,5,2,39,1,1,2,34516.0,74
713302758,1,49,1,2,5,2,6,1,40,2,4,1,14646.0,92
717859233,1,41,1,5,5,2,5,1,37,1,3,2,12578.0,82
712955433,1,36,0,4,2,1,3,1,16,1,2,2,4370.0,90
718292283,1,52,0,1,4,4,3,1,42,1,3,1,3416.0,75
713197308,1,42,1,4,5,2,4,2,33,1,2,1,6224.0,82
789175683,1,49,0,2,3,2,2,2,38,2,3,2,10741.0,71
811700058,0,41,1,2,5,4,4,3,36,2,3,3,34516.0,57
818476383,1,50,1,1,1,1,6,2,45,2,2,0,34516.0,72
720164358,0,53,0,4,5,4,3,1,43,1,3,2,6058.0,60
710357208,1,49,1,4,2,2,5,1,39,2,3,2,8561.0,79
711325308,0,46,1,3,1,4,5,1,34,4,3,3,9959.0,64
